experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,136,270561,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22633250000.0,12245750000.0,146,73,10,597000000.0,0.0,150000000.0,45000000.0,58968000.0,22633250.0,27292536.194672346,27292536.194672346,6.943089430894309,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,137,270562,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22562050000.0,12174550000.0,167,46,6,378000000.0,0.0,150000000.0,90000000.0,51306000.0,22562050.0,25671766.929790787,25671766.929790787,6.08029197080292,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,138,270563,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22640050000.0,12252550000.0,154,42,7,336000000.0,0.0,150000000.0,27000000.0,50781000.0,22640050.0,25827980.05066405,25827980.05066405,6.220588235294118,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,139,270564,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22652050000.0,12264550000.0,181,29,3,243000000.0,0.0,150000000.0,27000000.0,47001000.0,22652050.0,24889856.333404176,24889856.333404176,5.571428571428571,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,140,270565,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22613100000.0,12225600000.0,153,60,11,474000000.0,0.0,150000000.0,63000000.0,54969000.0,22613100.0,26628556.915274248,26628556.915274248,6.416666666666667,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,141,270566,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22597650000.0,12210150000.0,178,57,13,435000000.0,0.0,150000000.0,90000000.0,50196000.0,22597650.0,25081366.429632578,25081366.429632578,5.708333333333333,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,142,270567,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22537250000.0,12149750000.0,169,27,8,195000000.0,0.0,150000000.0,150000000.0,49353000.0,22537250.0,25734162.118427325,25734162.118427325,6.343511450381679,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,143,270568,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22653800000.0,12266300000.0,170,52,7,426000000.0,0.0,150000000.0,27000000.0,51291000.0,22653800.0,25553723.32087831,25553723.32087831,6.0144927536231885,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,144,270569,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22548000000.0,12160500000.0,155,66,10,534000000.0,0.0,150000000.0,150000000.0,54840000.0,22548000.0,25797058.863366574,25797058.863366574,6.550387596899225,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,145,270570,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22703725000.0,12316225000.0,175,21,6,153000000.0,0.0,150000000.0,0.0,46332000.0,22703725.0,25313129.52672733,25313129.52672733,5.6506849315068495,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,146,270571,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22539400000.0,12151900000.0,149,76,15,594000000.0,0.0,150000000.0,150000000.0,56949000.0,22539400.0,26452583.761137586,26452583.761137586,6.700787401574803,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,147,270572,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22691550000.0,12304050000.0,182,41,5,339000000.0,0.0,150000000.0,0.0,46152000.0,22691550.0,24087689.824835837,24087689.824835837,5.27741935483871,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,148,270573,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22656350000.0,12268850000.0,148,62,9,504000000.0,0.0,150000000.0,18000000.0,55128000.0,22656350.0,26480544.31422247,26480544.31422247,6.761904761904762,37,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,149,270574,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22679550000.0,12292050000.0,140,82,12,666000000.0,0.0,150000000.0,0.0,58857000.0,22679550.0,26895898.46607657,26895898.46607657,7.288135593220339,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,150,270575,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22597250000.0,12209750000.0,171,40,8,312000000.0,0.0,150000000.0,99000000.0,50061000.0,22597250.0,25604125.25233971,25604125.25233971,5.838028169014085,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,151,270576,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22651250000.0,12263750000.0,151,91,7,777000000.0,0.0,150000000.0,9000000.0,58671000.0,22651250.0,26022296.41936891,26022296.41936891,6.738095238095238,62,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,152,270577,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22640500000.0,12253000000.0,174,83,12,675000000.0,0.0,150000000.0,27000000.0,55533000.0,22640500.0,25855505.888495006,25855505.888495006,6.3538461538461535,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,153,270578,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22601675000.0,12214175000.0,134,98,15,792000000.0,0.0,150000000.0,63000000.0,62040000.0,22601675.0,27426824.00510265,27426824.00510265,7.530434782608696,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,154,270579,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22673225000.0,12285725000.0,139,101,14,825000000.0,0.0,150000000.0,9000000.0,63225000.0,22673225.0,27679892.492780298,27679892.492780298,7.422413793103448,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,155,270580,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22590750000.0,12203250000.0,165,59,11,465000000.0,0.0,150000000.0,54000000.0,54243000.0,22590750.0,26428960.00484128,26428960.00484128,6.094890510948905,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,156,270581,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22593887500.0,12206387500.0,178,46,6,378000000.0,0.0,150000000.0,99000000.0,48237000.0,22593887.5,24489067.132979847,24489067.132979847,5.63013698630137,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,157,270582,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22664950000.0,12277450000.0,158,69,13,543000000.0,0.0,150000000.0,18000000.0,55308000.0,22664950.0,26425685.87563055,26425685.87563055,6.427480916030534,29,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,158,270583,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22704850000.0,12317350000.0,159,60,11,474000000.0,0.0,150000000.0,0.0,54888000.0,22704850.0,26641800.501796044,26641800.501796044,6.276119402985074,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,159,270584,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22588600000.0,12201100000.0,154,75,12,603000000.0,0.0,150000000.0,54000000.0,54306000.0,22588600.0,25658097.358144075,25658097.358144075,6.220588235294118,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,160,270585,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22678250000.0,12290750000.0,168,64,8,528000000.0,0.0,150000000.0,0.0,52428000.0,22678250.0,25324010.630970363,25324010.630970363,5.942857142857143,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,161,270586,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22676500000.0,12289000000.0,179,45,13,327000000.0,0.0,150000000.0,0.0,50754000.0,22676500.0,26071226.91301658,26071226.91301658,5.701388888888889,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,162,270587,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22676500000.0,12289000000.0,184,21,4,165000000.0,0.0,150000000.0,9000000.0,44049000.0,22676500.0,24295019.50503436,24295019.50503436,5.1645569620253164,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,163,270588,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22629837500.0,12242337500.0,168,58,9,468000000.0,0.0,150000000.0,36000000.0,51360000.0,22629837.5,25416150.35031552,25416150.35031552,5.985611510791367,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,164,270589,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22628950000.0,12241450000.0,164,43,6,351000000.0,0.0,150000000.0,45000000.0,51342000.0,22628950.0,25870967.40358775,25870967.40358775,6.3816793893129775,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,165,270590,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22700550000.0,12313050000.0,195,12,3,90000000.0,0.0,150000000.0,0.0,41670000.0,22700550.0,23864927.65959076,23864927.65959076,5.127388535031847,20,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,166,270591,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22665350000.0,12277850000.0,174,32,8,240000000.0,0.0,150000000.0,18000000.0,47682000.0,22665350.0,25352720.403883684,25352720.403883684,5.696551724137931,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,167,270592,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22673100000.0,12285600000.0,177,34,5,276000000.0,0.0,150000000.0,18000000.0,45453000.0,22673100.0,24246718.775743656,24246718.775743656,5.5608108108108105,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,168,270593,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22636600000.0,12249100000.0,168,29,7,219000000.0,0.0,150000000.0,27000000.0,49479000.0,22636600.0,26015828.84399419,26015828.84399419,5.942857142857143,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,169,270594,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22600600000.0,12213100000.0,155,42,6,342000000.0,0.0,150000000.0,45000000.0,49905000.0,22600600.0,25414009.711967926,25414009.711967926,6.1231884057971016,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,170,270595,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22623437500.0,12235937500.0,182,42,7,336000000.0,0.0,150000000.0,54000000.0,48189000.0,22623437.5,24910281.603985205,24910281.603985205,5.243589743589744,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,171,270596,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22655150000.0,12267650000.0,146,86,11,708000000.0,0.0,150000000.0,45000000.0,59247000.0,22655150.0,26780719.38872255,26780719.38872255,7.426086956521739,36,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,172,270597,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22662400000.0,12274900000.0,175,42,9,324000000.0,0.0,150000000.0,27000000.0,49572000.0,22662400.0,25614795.846151106,25614795.846151106,5.612244897959184,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,173,270598,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22667500000.0,12280000000.0,152,89,11,735000000.0,0.0,150000000.0,0.0,57870000.0,22667500.0,26149123.67078484,26149123.67078484,6.784,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,174,270599,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22657787500.0,12270287500.0,187,25,9,171000000.0,0.0,150000000.0,27000000.0,46248000.0,22657787.5,25133194.027244005,25133194.027244005,5.645833333333333,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,175,270600,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22574000000.0,12186500000.0,174,54,5,456000000.0,0.0,150000000.0,81000000.0,50190000.0,22574000.0,24747109.406959027,24747109.406959027,5.776223776223776,40,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,176,270601,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22673100000.0,12285600000.0,164,93,15,747000000.0,0.0,150000000.0,0.0,57564000.0,22673100.0,26193802.156044472,26193802.156044472,6.3816793893129775,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,177,270602,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22685637500.0,12298137500.0,148,84,13,678000000.0,0.0,150000000.0,9000000.0,57225000.0,22685637.5,26316126.237059355,26316126.237059355,6.708661417322834,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,178,270603,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22552250000.0,12164750000.0,175,65,6,549000000.0,0.0,150000000.0,126000000.0,51087000.0,22552250.0,24421160.03464004,24421160.03464004,5.851063829787234,37,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,179,270604,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22550100000.0,12162600000.0,161,59,9,477000000.0,0.0,150000000.0,135000000.0,53283000.0,22550100.0,25722251.553664584,25722251.553664584,6.30827067669173,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,180,270605,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22658500000.0,12271000000.0,156,112,16,912000000.0,0.0,150000000.0,0.0,61299000.0,22658500.0,26582625.956628136,26582625.956628136,6.806451612903226,44,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,181,270606,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22514950000.0,12127450000.0,151,97,13,795000000.0,0.0,150000000.0,150000000.0,59634000.0,22514950.0,26011827.290628776,26011827.290628776,7.016528925619835,37,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,182,270607,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22660250000.0,12272750000.0,169,41,5,339000000.0,0.0,150000000.0,27000000.0,48501000.0,22660250.0,24874121.239503115,24874121.239503115,5.811188811188811,35,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,183,270608,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22650400000.0,12262900000.0,165,55,9,441000000.0,0.0,150000000.0,36000000.0,51990000.0,22650400.0,25767175.2398279,25767175.2398279,5.921985815602837,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,184,270609,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22666287500.0,12278787500.0,163,49,9,387000000.0,0.0,150000000.0,9000000.0,51189000.0,22666287.5,25741698.90224019,25741698.90224019,6.065217391304348,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,185,270610,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22678650000.0,12291150000.0,180,37,9,279000000.0,0.0,150000000.0,9000000.0,48912000.0,22678650.0,25681424.447983798,25681424.447983798,5.54054054054054,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,186,270611,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22524887500.0,12137387500.0,163,58,9,468000000.0,0.0,150000000.0,150000000.0,52233000.0,22524887.5,25233943.499155927,25233943.499155927,6.246268656716418,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,187,270612,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22660250000.0,12272750000.0,176,35,9,261000000.0,0.0,150000000.0,36000000.0,48513000.0,22660250.0,25593155.48027441,25593155.48027441,5.605442176870748,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,188,270613,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22671475000.0,12283975000.0,168,41,7,327000000.0,0.0,150000000.0,0.0,50235000.0,22671475.0,25701799.336561535,25701799.336561535,5.859154929577465,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,189,270614,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22565950000.0,12178450000.0,158,80,10,660000000.0,0.0,150000000.0,117000000.0,55977000.0,22565950.0,25725486.06144304,25725486.06144304,6.476923076923077,46,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,190,270615,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22647750000.0,12260250000.0,163,119,10,1011000000.0,0.0,150000000.0,0.0,58704000.0,22647750.0,24862564.88050861,24862564.88050861,6.293233082706767,49,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,191,270616,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22619550000.0,12232050000.0,157,97,11,807000000.0,0.0,150000000.0,63000000.0,56748000.0,22619550.0,25145832.662640147,25145832.662640147,6.198529411764706,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,192,270617,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22683350000.0,12295850000.0,144,62,11,492000000.0,0.0,150000000.0,0.0,56061000.0,22683350.0,26910389.35573954,26910389.35573954,6.74015748031496,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,193,270618,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22647350000.0,12259850000.0,167,35,8,267000000.0,0.0,150000000.0,36000000.0,49671000.0,22647350.0,25913966.513783645,25913966.513783645,6.08029197080292,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,194,270619,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22635400000.0,12247900000.0,144,95,11,789000000.0,0.0,150000000.0,36000000.0,58095000.0,22635400.0,26007001.11200828,26007001.11200828,6.7936507936507935,41,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,195,270620,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22700150000.0,12312650000.0,158,56,9,450000000.0,0.0,150000000.0,9000000.0,52770000.0,22700150.0,25959966.14939049,25959966.14939049,6.378787878787879,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,196,270621,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22532900000.0,12145400000.0,169,20,6,144000000.0,0.0,150000000.0,144000000.0,46218000.0,22532900.0,24936556.14935631,24936556.14935631,5.691780821917808,21,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,197,270622,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22676500000.0,12289000000.0,170,34,9,252000000.0,0.0,150000000.0,9000000.0,49128000.0,22676500.0,25860401.63551216,25860401.63551216,5.804195804195804,22,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,198,270623,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22593750000.0,12206250000.0,154,91,14,735000000.0,0.0,150000000.0,45000000.0,57549000.0,22593750.0,26244678.954742424,26244678.954742424,6.661417322834645,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,199,270624,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22627600000.0,12240100000.0,147,58,6,486000000.0,0.0,150000000.0,36000000.0,53700000.0,22627600.0,25970528.070102848,25970528.070102848,6.879032258064516,47,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,200,270625,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22633250000.0,12245750000.0,183,47,8,375000000.0,0.0,150000000.0,54000000.0,47169000.0,22633250.0,24386277.533430558,24386277.533430558,5.63448275862069,27,17
